order_id,customer_id,product_id,order_timestamp,quantity,unit_price,discount_pct,status,updated_at
O0018516,C02773,P0054,2025-07-17T23:40:00+00:00,5,21032.34,0,PAID,2025-07-19T23:40:00+00:00
O0018517,C01535,P0188,2025-04-03T05:54:00+00:00,3,8296.15,0.15,SHIPPED,2025-04-05T07:54:00+00:00
O0018518,C01070,P0550,2025-01-19T08:20:00+00:00,6,7942.45,0.05,PAID,2025-01-22T02:20:00+00:00
O0018519,C02745,P0252,2025-05-09T11:59:00+00:00,7,17880.75,0,PENDING,2025-05-09T18:59:00+00:00
O0018520,C01000,P0494,2025-08-22T05:51:00+00:00,3,25004.83,0.05,CANCELLED,2025-08-24T14:51:00+00:00
O0018521,C02983,P0254,2026-02-15T22:38:00+00:00,7,9804.26,0,SHIPPED,2026-02-18T10:38:00+00:00
O0018522,C02689,P0535,2025-10-13T09:21:00+00:00,7,24657.56,0,CANCELLED,2025-10-13T14:21:00+00:00
O0018523,C01703,P0376,2025-07-11T12:38:00+00:00,5,65552.7,0.15,PACKED,2025-07-11T23:38:00+00:00
O0018524,C00694,P0431,2025-10-11T08:26:00+00:00,2,56797.47,0.1,DELIVERED,2025-10-12T13:26:00+00:00
O0018525,C00788,P0313,2026-03-11T10:18:00+00:00,7,4389.38,0.1,PENDING,2026-03-13T00:18:00+00:00
O0018526,C01248,P0027,2025-10-07T02:38:00+00:00,8,48657.16,0.1,SHIPPED,2025-10-08T14:38:00+00:00
O0018527,C02942,P0168,2025-10-17T18:18:00+00:00,6,10039.87,0.1,PACKED,2025-10-18T23:18:00+00:00
O0018528,C01217,P0425,2025-04-12T20:54:00+00:00,4,33457.03,0,CANCELLED,2025-04-15T10:54:00+00:00
O0018529,C00019,P0499,2025-02-20T16:08:00+00:00,7,26623.46,0,PACKED,2025-02-22T00:08:00+00:00
O0018530,C00536,P0457,2025-09-15T18:39:00+00:00,7,43161.69,0,PAID,2025-09-18T16:39:00+00:00
O0018531,C01322,P0334,2025-03-27T04:38:00+00:00,8,86548.85,0.05,PENDING,2025-03-29T20:38:00+00:00
O0018532,C00272,P0176,2026-04-13T12:37:00+00:00,3,36182.16,0.1,SHIPPED,2026-04-14T20:37:00+00:00
O0018533,C02271,P0071,2025-08-10T00:52:00+00:00,2,44232.36,0,PAID,2025-08-10T01:52:00+00:00
O0018534,C00431,P0017,2026-07-20T07:57:00+00:00,1,29339.36,0,PENDING,2026-07-20T08:57:00+00:00
O0018535,C02648,P0179,2025-11-06T05:28:00+00:00,7,49133.18,0.15,SHIPPED,2025-11-06T05:28:00+00:00
O0018536,C02223,P0113,2025-07-22T11:03:00+00:00,1,71216.87,0,SHIPPED,2025-07-22T23:03:00+00:00
O0018537,C01313,P0398,2026-05-20T12:55:00+00:00,1,62692.66,0.05,PAID,2026-05-22T02:55:00+00:00
O0018538,C00390,P0127,2025-10-17T03:36:00+00:00,5,5978.39,0.1,SHIPPED,2025-10-19T09:36:00+00:00
O0018539,C02969,P0176,2025-06-24T02:22:00+00:00,7,36182.16,0.1,PAID,2025-06-24T09:22:00+00:00
O0018540,C02083,P0600,2026-01-16T01:32:00+00:00,6,41269.99,0.05,CANCELLED,2026-01-17T19:32:00+00:00
O0018541,C02804,P0123,2026-04-08T01:47:00+00:00,2,70265.32,0.05,DELIVERED,2026-04-09T05:47:00+00:00
O0018542,C02289,P0061,2025-08-10T06:59:00+00:00,7,50431.31,0,SHIPPED,2025-08-12T06:59:00+00:00
O0018543,C01097,P0359,2025-04-23T07:59:00+00:00,7,19991.09,0.1,CANCELLED,2025-04-25T16:59:00+00:00
O0018544,C02638,P0494,2026-08-04T05:27:00+00:00,8,25004.83,0,CANCELLED,2026-08-05T12:27:00+00:00
O0018545,C02894,P0095,2026-06-06T12:53:00+00:00,4,12023.65,0,DELIVERED,2026-06-09T11:53:00+00:00
O0018546,C01917,P0403,2026-08-17T15:50:00+00:00,8,53598.93,0.15,PACKED,2026-08-19T13:50:00+00:00
O0018547,C01154,P0032,2025-01-30T15:52:00+00:00,7,4877.31,0.05,PENDING,2025-02-02T01:52:00+00:00
O0018548,C00200,P0213,2025-12-23T17:40:00+00:00,5,75044.88,0,PAID,2025-12-26T01:40:00+00:00
O0018549,C01096,P0219,2026-08-23T17:19:00+00:00,6,17529.68,0,CANCELLED,2026-08-25T16:19:00+00:00
O0018550,C01334,P0282,2026-03-08T17:10:00+00:00,5,48696.2,0,SHIPPED,2026-03-09T22:10:00+00:00
O0018551,C00767,P0149,2026-05-17T14:06:00+00:00,8,36553.76,0.1,PAID,2026-05-18T00:06:00+00:00
O0018552,C02085,P0043,2025-03-03T12:04:00+00:00,4,48654.28,0,PACKED,2025-03-03T23:04:00+00:00
O0018553,C00232,P0164,2025-07-29T11:43:00+00:00,8,53800.39,0,PACKED,2025-07-31T12:43:00+00:00
O0018554,C00476,P0413,2025-07-18T23:02:00+00:00,3,72388.98,0,SHIPPED,2025-07-20T19:02:00+00:00
O0018555,C02082,P0403,2025-10-07T04:26:00+00:00,1,53598.93,0,SHIPPED,2025-10-08T05:26:00+00:00
O0018556,C01511,P0015,2025-07-25T10:20:00+00:00,4,89692.72,0.05,PAID,2025-07-25T21:20:00+00:00
O0018557,C00074,P0233,2025-03-11T14:44:00+00:00,7,85736.43,0,CANCELLED,2025-03-11T15:44:00+00:00
O0018558,C01255,P0198,2025-02-23T04:57:00+00:00,7,65808.84,0.1,DELIVERED,2025-02-24T23:57:00+00:00
O0018559,C00961,P0255,2026-06-17T03:42:00+00:00,8,76757.65,0,CANCELLED,2026-06-18T03:42:00+00:00
O0018560,C00450,P0230,2025-01-18T12:47:00+00:00,1,69244.0,0,CANCELLED,2025-01-19T03:47:00+00:00
O0018561,C02743,P0584,2026-08-22T20:44:00+00:00,7,261.24,0,CANCELLED,2026-08-23T17:44:00+00:00
O0018562,C01493,P0236,2025-09-30T10:28:00+00:00,6,15010.49,0,CANCELLED,2025-09-30T17:28:00+00:00
O0018563,C02634,P0595,2025-10-30T09:59:00+00:00,5,38494.77,0.15,SHIPPED,2025-11-02T07:59:00+00:00
O0018564,C00367,P0399,2025-11-11T17:03:00+00:00,3,46562.84,0.15,SHIPPED,2025-11-12T12:03:00+00:00
O0018565,C02976,P0576,2026-02-22T05:38:00+00:00,3,33507.12,0,DELIVERED,2026-02-23T04:38:00+00:00
O0018566,C01370,P0223,2026-01-13T15:50:00+00:00,3,29111.74,0.15,PENDING,2026-01-14T18:50:00+00:00
O0018567,C02418,P0265,2026-05-11T06:01:00+00:00,6,57069.88,0.05,DELIVERED,2026-05-13T12:01:00+00:00
O0018568,C01881,P0527,2026-07-31T23:27:00+00:00,6,17959.87,0.1,PENDING,2026-08-02T22:27:00+00:00
O0018569,C00831,P0494,2026-03-01T04:43:00+00:00,2,25004.83,0,PACKED,2026-03-02T08:43:00+00:00
O0018570,C00182,P0447,2026-04-28T12:49:00+00:00,7,84776.42,0,SHIPPED,2026-04-29T19:49:00+00:00
O0018571,C01655,P0004,2026-05-27T16:29:00+00:00,8,23373.7,0.1,DELIVERED,2026-05-28T17:29:00+00:00
O0018572,C01105,P0005,2026-05-25T17:57:00+00:00,1,11408.94,0,DELIVERED,2026-05-25T19:57:00+00:00
O0018573,C02256,P0024,2025-12-15T07:13:00+00:00,1,72681.87,0.15,PENDING,2025-12-16T12:13:00+00:00
O0018574,C00150,P0509,2026-08-31T06:20:00+00:00,5,50305.42,0.15,CANCELLED,2026-09-01T10:20:00+00:00
O0018575,C00998,P0191,2026-03-22T23:02:00+00:00,5,51738.56,0.15,PENDING,2026-03-24T20:02:00+00:00
O0018576,C01123,P0544,2025-04-19T23:51:00+00:00,3,87720.53,0.1,PACKED,2025-04-22T22:51:00+00:00
O0018577,C02195,P0220,2026-04-19T05:21:00+00:00,2,33400.04,0,CANCELLED,2026-04-20T23:21:00+00:00
O0018578,C01833,P0520,2025-09-29T00:42:00+00:00,7,36817.16,0,PACKED,2025-09-29T16:42:00+00:00
O0018579,C01393,P0270,2025-09-25T21:36:00+00:00,1,29597.93,0.15,CANCELLED,2025-09-27T22:36:00+00:00
O0018580,C02968,P0060,2025-12-03T07:20:00+00:00,4,24440.71,0,SHIPPED,2025-12-04T21:20:00+00:00
O0018581,C02296,P0507,2025-02-09T09:43:00+00:00,5,4522.67,0.05,PAID,2025-02-10T02:43:00+00:00
O0018582,C01552,P0102,2025-10-12T15:18:00+00:00,1,50143.28,0,DELIVERED,2025-10-15T04:18:00+00:00
O0018583,C00039,P0337,2026-09-08T12:42:00+00:00,3,12055.69,0,PAID,2026-09-09T19:42:00+00:00
O0018584,C01938,P0106,2025-07-16T21:38:00+00:00,1,68223.13,0.15,PAID,2025-07-17T02:38:00+00:00
O0018585,C02121,P0137,2026-04-04T19:53:00+00:00,6,79820.6,0,PENDING,2026-04-07T03:53:00+00:00
O0018586,C01805,P0385,2026-08-14T22:17:00+00:00,7,64019.67,0,CANCELLED,2026-08-16T14:17:00+00:00
O0018587,C00035,P0587,2025-12-21T13:11:00+00:00,4,14222.88,0.05,SHIPPED,2025-12-24T13:11:00+00:00
O0018588,C01780,P0596,2025-06-30T21:43:00+00:00,3,51767.48,0,CANCELLED,2025-07-03T20:43:00+00:00
O0018589,C02066,P0172,2026-04-26T03:15:00+00:00,8,70418.1,0.05,CANCELLED,2026-04-28T18:15:00+00:00
O0018590,C00139,P0119,2026-07-27T10:55:00+00:00,5,52861.96,0,SHIPPED,2026-07-27T12:55:00+00:00
O0018591,C00844,P0211,2026-05-03T10:53:00+00:00,6,43309.6,0,SHIPPED,2026-05-04T04:53:00+00:00
O0018592,C02961,P0007,2025-11-27T15:47:00+00:00,8,50875.77,0.05,PENDING,2025-11-28T06:47:00+00:00
O0018593,C00951,P0029,2025-07-10T19:21:00+00:00,8,16882.32,0,CANCELLED,2025-07-11T09:21:00+00:00
O0018594,C01988,P0474,2025-01-15T01:21:00+00:00,5,34624.34,0,PENDING,2025-01-15T14:21:00+00:00
O0018595,C01376,P0076,2026-02-04T02:04:00+00:00,6,22417.45,0,PENDING,2026-02-06T07:04:00+00:00
O0018596,C00139,P0492,2026-02-08T04:06:00+00:00,7,24199.17,0.05,CANCELLED,2026-02-09T18:06:00+00:00
O0018597,C02046,P0035,2025-11-17T01:56:00+00:00,2,12522.21,0.15,CANCELLED,2025-11-19T16:56:00+00:00
O0018598,C02033,P0210,2025-03-29T17:07:00+00:00,8,78231.4,0,DELIVERED,2025-04-01T06:07:00+00:00
O0018599,C00442,P0075,2025-06-23T15:12:00+00:00,2,29500.22,0.15,SHIPPED,2025-06-24T04:12:00+00:00
O0018600,C00802,P0239,2025-09-29T12:06:00+00:00,5,67525.62,0,PACKED,2025-09-30T08:06:00+00:00
O0018601,C00808,P0200,2025-06-27T01:52:00+00:00,2,80034.37,0.05,PAID,2025-06-30T01:52:00+00:00
O0018602,C01205,P0531,2025-01-31T10:28:00+00:00,7,2012.42,0.05,DELIVERED,2025-02-02T06:28:00+00:00
O0018603,C00342,P0096,2025-11-18T08:02:00+00:00,4,6479.16,0,PACKED,2025-11-19T17:02:00+00:00
O0018604,C00242,P0336,2025-01-08T08:37:00+00:00,3,88153.03,0.05,SHIPPED,2025-01-08T17:37:00+00:00
O0018605,C00507,P0491,2025-09-23T04:17:00+00:00,1,65212.83,0.1,SHIPPED,2025-09-25T01:17:00+00:00
O0018606,C02298,P0030,2026-05-24T07:31:00+00:00,1,18066.64,0.1,PACKED,2026-05-26T09:31:00+00:00
O0018607,C01155,P0206,2026-04-03T20:16:00+00:00,5,38120.18,0.1,SHIPPED,2026-04-06T16:16:00+00:00
O0018608,C01778,P0533,2026-06-02T05:55:00+00:00,7,70215.57,0.15,PAID,2026-06-02T21:55:00+00:00
O0018609,C02784,P0312,2026-01-30T08:30:00+00:00,3,49308.75,0,PAID,2026-01-31T11:30:00+00:00
O0018610,C02822,P0365,2026-01-25T20:13:00+00:00,5,87120.69,0,PAID,2026-01-26T22:13:00+00:00
O0018611,C01244,P0158,2026-02-11T14:11:00+00:00,8,23057.76,0.05,PAID,2026-02-12T10:11:00+00:00
O0018612,C00970,P0432,2026-05-02T23:46:00+00:00,6,65461.92,0.05,DELIVERED,2026-05-04T11:46:00+00:00
O0018613,C01864,P0336,2026-08-28T04:31:00+00:00,6,88153.03,0,PACKED,2026-08-28T18:31:00+00:00
O0018614,C01115,P0233,2026-01-23T07:55:00+00:00,4,85736.43,0,DELIVERED,2026-01-25T19:55:00+00:00
O0018615,C01574,P0492,2025-06-01T15:08:00+00:00,3,24199.17,0,DELIVERED,2025-06-04T15:08:00+00:00
O0018616,C01563,P0386,2025-02-25T22:20:00+00:00,7,49965.75,0.1,PENDING,2025-02-26T17:20:00+00:00
O0018617,C01616,P0382,2025-08-12T14:53:00+00:00,4,61369.12,0.15,CANCELLED,2025-08-14T23:53:00+00:00
O0018618,C00820,P0549,2025-06-10T20:18:00+00:00,1,15850.97,0.1,PENDING,2025-06-11T03:18:00+00:00
O0018619,C01895,P0423,2025-03-31T05:28:00+00:00,4,7693.08,0,PENDING,2025-03-31T07:28:00+00:00
O0018620,C01054,P0033,2026-03-15T20:50:00+00:00,7,74739.14,0,CANCELLED,2026-03-18T02:50:00+00:00
O0018621,C02629,P0050,2026-01-29T16:48:00+00:00,1,705.45,0.15,PENDING,2026-01-31T10:48:00+00:00
O0018622,C01752,P0424,2025-06-19T04:38:00+00:00,7,44079.52,0,PACKED,2025-06-21T02:38:00+00:00
O0018623,C00680,P0162,2025-06-02T07:42:00+00:00,8,19462.32,0,SHIPPED,2025-06-03T02:42:00+00:00
O0018624,C02787,P0072,2025-01-17T12:25:00+00:00,6,6407.85,0.05,PACKED,2025-01-18T02:25:00+00:00
O0018625,C01797,P0350,2026-05-28T00:18:00+00:00,4,19483.34,0.15,SHIPPED,2026-05-29T13:18:00+00:00
O0018626,C00761,P0299,2025-09-03T12:12:00+00:00,3,12578.41,0.1,DELIVERED,2025-09-04T08:12:00+00:00
O0018627,C02822,P0166,2025-09-28T16:51:00+00:00,4,27274.44,0.05,CANCELLED,2025-10-01T15:51:00+00:00
O0018628,C00936,P0416,2025-12-30T20:09:00+00:00,8,10026.18,0.1,PACKED,2026-01-01T21:09:00+00:00
O0018629,C00558,P0091,2026-08-02T14:06:00+00:00,7,77292.24,0,CANCELLED,2026-08-03T21:06:00+00:00
O0018630,C01943,P0260,2026-07-21T19:46:00+00:00,4,16466.32,0.05,CANCELLED,2026-07-24T16:46:00+00:00
O0018631,C01517,P0336,2025-07-05T04:19:00+00:00,7,88153.03,0,PENDING,2025-07-08T02:19:00+00:00
O0018632,C00257,P0583,2026-05-16T22:23:00+00:00,8,52334.83,0.1,PENDING,2026-05-18T13:23:00+00:00
O0018633,C00777,P0087,2026-05-09T03:45:00+00:00,6,29643.14,0,PACKED,2026-05-09T10:45:00+00:00
O0018634,C01710,P0208,2025-08-07T08:40:00+00:00,2,24331.11,0.1,PENDING,2025-08-08T04:40:00+00:00
O0018635,C02393,P0577,2025-04-09T13:58:00+00:00,1,72530.89,0.15,PACKED,2025-04-12T08:58:00+00:00
O0018636,C01544,P0089,2026-06-04T04:39:00+00:00,2,5318.79,0.05,CANCELLED,2026-06-05T18:39:00+00:00
O0018637,C02393,P0329,2026-06-02T16:58:00+00:00,5,38003.83,0,PAID,2026-06-03T09:58:00+00:00
O0018638,C00023,P0025,2025-08-15T10:56:00+00:00,7,5576.81,0,CANCELLED,2025-08-16T05:56:00+00:00
O0018639,C00888,P0069,2025-06-08T22:35:00+00:00,2,67900.84,0,CANCELLED,2025-06-10T15:35:00+00:00
O0018640,C01876,P0244,2025-12-04T07:59:00+00:00,8,70889.4,0.15,DELIVERED,2025-12-04T12:59:00+00:00
O0018641,C00485,P0111,2026-08-07T19:31:00+00:00,4,6244.13,0,PAID,2026-08-10T10:31:00+00:00
O0018642,C02028,P0288,2026-07-08T12:56:00+00:00,6,58232.16,0,PAID,2026-07-08T23:56:00+00:00
O0018643,C01990,P0426,2025-01-26T12:25:00+00:00,5,69329.23,0.1,PAID,2025-01-28T18:25:00+00:00
O0018644,C00250,P0334,2025-09-26T07:06:00+00:00,4,86548.85,0.05,SHIPPED,2025-09-28T06:06:00+00:00
O0018645,C02137,P0004,2026-02-07T09:16:00+00:00,7,23373.7,0.15,CANCELLED,2026-02-08T12:16:00+00:00
O0018646,C00214,P0554,2026-04-04T02:45:00+00:00,6,23262.98,0.15,DELIVERED,2026-04-04T06:45:00+00:00
O0018647,C00770,P0473,2025-01-25T11:03:00+00:00,4,22870.62,0,PENDING,2025-01-26T16:03:00+00:00
O0018648,C02513,P0490,2026-03-10T11:55:00+00:00,4,313.35,0.1,DELIVERED,2026-03-10T12:55:00+00:00
O0018649,C02308,P0008,2026-06-05T18:10:00+00:00,6,51014.7,0.05,DELIVERED,2026-06-06T19:10:00+00:00
O0018650,C02739,P0343,2025-02-27T23:43:00+00:00,3,26854.39,0.1,SHIPPED,2025-03-02T07:43:00+00:00
O0018651,C01724,P0138,2025-01-22T00:09:00+00:00,4,4494.27,0,PAID,2025-01-24T08:09:00+00:00
O0018652,C00626,P0514,2026-06-04T08:56:00+00:00,4,7938.72,0,PENDING,2026-06-07T02:56:00+00:00
O0018653,C02934,P0441,2026-04-10T07:44:00+00:00,2,49223.61,0.1,CANCELLED,2026-04-12T07:44:00+00:00
O0018654,C01580,P0412,2025-01-04T18:05:00+00:00,5,10515.9,0,PACKED,2025-01-05T23:05:00+00:00
O0018655,C02501,P0225,2025-01-14T16:10:00+00:00,5,43720.81,0,PENDING,2025-01-16T08:10:00+00:00
O0018656,C01396,P0532,2025-08-23T10:47:00+00:00,8,60399.77,0,PENDING,2025-08-25T09:47:00+00:00
O0018657,C02488,P0425,2026-06-08T09:28:00+00:00,8,33457.03,0,PENDING,2026-06-09T04:28:00+00:00
O0018658,C00986,P0315,2025-01-30T11:32:00+00:00,3,50285.88,0,PAID,2025-02-01T00:32:00+00:00
O0018659,C01857,P0193,2026-01-22T21:34:00+00:00,7,377.03,0.15,CANCELLED,2026-01-25T10:34:00+00:00
O0018660,C00048,P0346,2026-08-26T14:45:00+00:00,8,79176.02,0,PAID,2026-08-27T11:45:00+00:00
O0018661,C00444,P0546,2026-02-02T05:16:00+00:00,5,52181.25,0.1,CANCELLED,2026-02-04T17:16:00+00:00
O0018662,C00330,P0050,2025-08-05T04:06:00+00:00,6,705.45,0,SHIPPED,2025-08-08T00:06:00+00:00
O0018663,C01034,P0517,2026-01-04T20:35:00+00:00,8,25482.11,0.05,CANCELLED,2026-01-07T05:35:00+00:00
O0018664,C02403,P0562,2025-06-11T21:50:00+00:00,4,86620.67,0.05,PAID,2025-06-14T21:50:00+00:00
O0018665,C02990,P0200,2025-04-08T12:23:00+00:00,5,80034.37,0.15,PACKED,2025-04-10T15:23:00+00:00
O0018666,C02464,P0538,2026-03-03T14:28:00+00:00,1,22596.59,0,PENDING,2026-03-04T22:28:00+00:00
O0018667,C02318,P0456,2026-03-09T23:46:00+00:00,1,74562.87,0,DELIVERED,2026-03-11T02:46:00+00:00
O0018668,C02127,P0096,2025-12-17T13:40:00+00:00,6,6479.16,0,DELIVERED,2025-12-19T00:40:00+00:00
O0018669,C00792,P0535,2025-03-10T12:21:00+00:00,3,24657.56,0,PAID,2025-03-11T07:21:00+00:00
O0018670,C00978,P0013,2026-08-31T16:41:00+00:00,6,4808.32,0,CANCELLED,2026-08-31T21:41:00+00:00
O0018671,C00361,P0576,2025-09-16T11:58:00+00:00,3,33507.12,0.1,PENDING,2025-09-17T20:58:00+00:00
O0018672,C02152,P0180,2026-03-11T22:40:00+00:00,3,80463.88,0.1,PAID,2026-03-12T15:40:00+00:00
O0018673,C01095,P0092,2026-04-24T04:28:00+00:00,8,75903.29,0.05,DELIVERED,2026-04-27T00:28:00+00:00
O0018674,C00019,P0487,2026-06-14T08:35:00+00:00,8,6517.4,0,PENDING,2026-06-15T20:35:00+00:00
O0018675,C02362,P0346,2025-06-01T22:51:00+00:00,4,79176.02,0.05,PENDING,2025-06-02T20:51:00+00:00
O0018676,C00516,P0308,2026-06-18T22:56:00+00:00,6,11197.74,0.1,DELIVERED,2026-06-21T17:56:00+00:00
O0018677,C00179,P0369,2025-02-13T14:01:00+00:00,8,15848.66,0,SHIPPED,2025-02-14T00:01:00+00:00
O0018678,C01099,P0009,2025-12-28T21:40:00+00:00,6,73194.48,0,DELIVERED,2025-12-30T00:40:00+00:00
O0018679,C01213,P0165,2025-04-10T05:43:00+00:00,2,31631.99,0,PENDING,2025-04-10T19:43:00+00:00
O0018680,C00096,P0155,2025-09-22T21:14:00+00:00,7,58156.86,0.1,PENDING,2025-09-23T00:14:00+00:00
O0018681,C02691,P0505,2026-09-09T23:27:00+00:00,4,75769.51,0.1,PACKED,2026-09-10T21:27:00+00:00
O0018682,C00979,P0004,2026-07-23T13:59:00+00:00,1,23373.7,0.15,PACKED,2026-07-23T23:59:00+00:00
O0018683,C01558,P0357,2025-05-19T04:30:00+00:00,8,39714.07,0.1,PACKED,2025-05-22T03:30:00+00:00
O0018684,C02569,P0144,2026-02-08T05:29:00+00:00,7,24373.2,0.1,CANCELLED,2026-02-09T20:29:00+00:00
O0018685,C02239,P0538,2025-04-18T07:57:00+00:00,8,22596.59,0.1,PAID,2025-04-19T18:57:00+00:00
O0018686,C00173,P0419,2025-12-12T12:34:00+00:00,7,50938.31,0,PENDING,2025-12-15T09:34:00+00:00
O0018687,C01893,P0595,2026-02-10T20:43:00+00:00,8,38494.77,0,DELIVERED,2026-02-12T07:43:00+00:00
O0018688,C00139,P0582,2026-04-11T15:18:00+00:00,6,5208.96,0,PAID,2026-04-12T08:18:00+00:00
O0018689,C02106,P0196,2025-01-07T22:29:00+00:00,1,50767.45,0.1,PENDING,2025-01-10T07:29:00+00:00
O0018690,C01946,P0171,2026-03-13T22:22:00+00:00,5,11378.74,0.05,PENDING,2026-03-14T09:22:00+00:00
O0018691,C02822,P0586,2025-04-23T05:48:00+00:00,2,26674.34,0.15,SHIPPED,2025-04-23T07:48:00+00:00
O0018692,C02238,P0461,2025-05-30T01:37:00+00:00,3,50218.41,0.15,CANCELLED,2025-05-30T23:37:00+00:00
O0018693,C00804,P0327,2026-04-12T04:33:00+00:00,3,8627.76,0.1,SHIPPED,2026-04-13T05:33:00+00:00
O0018694,C00940,P0382,2025-04-03T20:16:00+00:00,4,61369.12,0,PAID,2025-04-05T11:16:00+00:00
O0018695,C02206,P0151,2025-03-01T04:13:00+00:00,1,11019.69,0,DELIVERED,2025-03-01T19:13:00+00:00
O0018696,C02974,P0517,2025-05-01T21:52:00+00:00,5,25482.11,0,SHIPPED,2025-05-04T06:52:00+00:00
O0018697,C01319,P0472,2025-02-22T16:16:00+00:00,4,70409.04,0,PAID,2025-02-23T14:16:00+00:00
O0018698,C02690,P0054,2025-12-13T22:36:00+00:00,8,21032.34,0.1,DELIVERED,2025-12-14T05:36:00+00:00
O0018699,C00117,P0301,2026-08-22T22:39:00+00:00,8,50798.69,0,PENDING,2026-08-24T12:39:00+00:00
O0018700,C02955,P0362,2025-01-31T02:05:00+00:00,1,7968.21,0,DELIVERED,2025-02-02T19:05:00+00:00
O0018701,C00773,P0220,2025-12-26T04:20:00+00:00,7,33400.04,0,PACKED,2025-12-26T06:20:00+00:00
O0018702,C00931,P0195,2025-11-26T18:39:00+00:00,8,73001.33,0.1,PENDING,2025-11-29T16:39:00+00:00
O0018703,C00983,P0306,2025-02-01T12:56:00+00:00,1,20504.76,0,SHIPPED,2025-02-03T06:56:00+00:00
O0018704,C02269,P0597,2025-07-12T03:31:00+00:00,5,82104.05,0,SHIPPED,2025-07-12T22:31:00+00:00
O0018705,C00854,P0154,2025-10-30T01:54:00+00:00,7,77548.97,0,SHIPPED,2025-10-31T03:54:00+00:00
O0018706,C02752,P0195,2026-02-22T02:37:00+00:00,5,73001.33,0,DELIVERED,2026-02-23T11:37:00+00:00
O0018707,C02432,P0568,2025-10-04T18:02:00+00:00,3,66254.14,0.15,PENDING,2025-10-07T01:02:00+00:00
O0018708,C01705,P0089,2025-05-14T16:14:00+00:00,1,5318.79,0.1,PACKED,2025-05-14T17:14:00+00:00
O0018709,C01799,P0030,2025-02-12T06:01:00+00:00,1,18066.64,0.1,PAID,2025-02-14T04:01:00+00:00
O0018710,C02990,P0221,2025-07-24T03:04:00+00:00,4,16930.57,0.15,SHIPPED,2025-07-24T12:04:00+00:00
O0018711,C02929,P0056,2025-10-30T00:22:00+00:00,5,14507.56,0.15,PENDING,2025-10-31T02:22:00+00:00
O0018712,C00952,P0261,2025-09-08T23:57:00+00:00,1,80174.88,0,SHIPPED,2025-09-11T02:57:00+00:00
O0018713,C02279,P0436,2025-09-03T18:25:00+00:00,8,70058.7,0,PENDING,2025-09-04T10:25:00+00:00
O0018714,C02459,P0570,2025-10-22T15:27:00+00:00,1,10644.84,0,PENDING,2025-10-23T22:27:00+00:00
O0018715,C02448,P0207,2025-09-09T09:42:00+00:00,2,24262.67,0,PENDING,2025-09-11T12:42:00+00:00
O0018716,C00976,P0173,2025-06-04T21:11:00+00:00,1,86089.35,0,PENDING,2025-06-07T20:11:00+00:00
O0018717,C01267,P0588,2026-02-26T19:22:00+00:00,7,73940.35,0,PENDING,2026-02-28T12:22:00+00:00
O0018718,C02098,P0506,2026-01-17T00:52:00+00:00,3,24400.44,0.15,SHIPPED,2026-01-19T14:52:00+00:00
O0018719,C00367,P0151,2026-08-15T06:59:00+00:00,4,11019.69,0.15,PAID,2026-08-17T18:59:00+00:00
O0018720,C00396,P0355,2025-11-20T12:04:00+00:00,3,11475.26,0,PAID,2025-11-22T01:04:00+00:00
O0018721,C00727,P0196,2025-03-25T21:08:00+00:00,6,50767.45,0.15,PENDING,2025-03-26T19:08:00+00:00
O0018722,C01344,P0199,2025-11-07T12:02:00+00:00,1,43002.58,0.15,DELIVERED,2025-11-08T12:02:00+00:00
O0018723,C00453,P0037,2025-10-07T22:11:00+00:00,5,12823.47,0,SHIPPED,2025-10-09T16:11:00+00:00
O0018724,C01459,P0076,2026-08-15T06:17:00+00:00,5,22417.45,0.1,PACKED,2026-08-16T06:17:00+00:00
O0018725,C01482,P0394,2026-05-12T22:36:00+00:00,5,5199.2,0,PAID,2026-05-13T20:36:00+00:00
O0018726,C00194,P0013,2025-05-02T06:03:00+00:00,3,4808.32,0.1,SHIPPED,2025-05-03T12:03:00+00:00
O0018727,C01637,P0427,2026-03-26T09:20:00+00:00,3,17170.37,0.05,PAID,2026-03-27T05:20:00+00:00
O0018728,C02853,P0319,2026-04-25T07:37:00+00:00,8,89212.6,0.15,SHIPPED,2026-04-26T08:37:00+00:00
O0018729,C00146,P0324,2025-02-10T02:37:00+00:00,5,3424.16,0,DELIVERED,2025-02-10T20:37:00+00:00
O0018730,C00099,P0183,2026-03-11T17:44:00+00:00,2,13031.76,0,SHIPPED,2026-03-13T16:44:00+00:00
O0018731,C00219,P0162,2025-08-28T17:38:00+00:00,5,19462.32,0.15,SHIPPED,2025-08-30T10:38:00+00:00
O0018732,C02370,P0129,2025-04-20T03:42:00+00:00,7,77576.92,0.1,SHIPPED,2025-04-21T17:42:00+00:00
O0018733,C02397,P0084,2026-02-28T18:00:00+00:00,8,81907.0,0,SHIPPED,2026-03-02T17:00:00+00:00
O0018734,C01456,P0367,2025-12-14T22:11:00+00:00,3,16904.57,0.05,PAID,2025-12-15T18:11:00+00:00
O0018735,C00750,P0405,2026-01-24T00:11:00+00:00,5,86383.49,0.1,PAID,2026-01-26T16:11:00+00:00
O0018736,C01884,P0412,2026-02-04T10:32:00+00:00,6,10515.9,0.1,PACKED,2026-02-07T02:32:00+00:00
O0018737,C00798,P0017,2026-07-17T09:49:00+00:00,8,29339.36,0.1,DELIVERED,2026-07-19T23:49:00+00:00
